Rep Name,Region,Base Salary,Quota,Deal Date,Product,Deal Amount,Commission Rate,Commission Earned
Rep_8,West,"$45,421.00",193201,7/13/2024,Software,"$8,409.29",0.05,$420.46
Rep_8,West,"$45,421.00",193201,7/13/2024,Hardware,"$5,363.62",0.05,$268.18
Rep_8,West,"$45,421.00",193201,7/13/2024,Consulting,"$13,764.69",0.07,$963.53
Rep_8,West,"$45,421.00",193201,7/13/2024,Software,"$19,747.94",0.07,"$1,382.36"
Rep_8,West,"$45,421.00",193201,7/13/2024,Support,"$14,806.10",0.07,"$1,036.43"
Rep_8,West,"$45,421.00",193201,7/13/2024,Hardware,"$15,936.87",0.07,"$1,115.58"
Rep_8,West,"$45,421.00",193201,7/13/2024,Consulting,"$27,603.97",0.1,"$2,760.40"
Rep_8,West,"$45,421.00",193201,7/13/2024,Software,"$13,706.39",0.07,$959.45
Rep_9,South,"$54,040.00",194752,12/8/2024,Software,"$17,849.74",0.07,"$1,249.48"
Rep_9,South,"$54,040.00",194752,12/8/2024,Support,"$24,591.33",0.1,"$2,459.13"
Rep_9,South,"$54,040.00",194752,12/8/2024,Software,"$14,913.57",0.07,"$1,043.95"
Rep_9,South,"$54,040.00",194752,12/8/2024,Software,"$20,552.17",0.1,"$2,055.22"
Rep_9,South,"$54,040.00",194752,12/8/2024,Support,"$26,559.09",0.1,"$2,655.91"
Rep_9,South,"$54,040.00",194752,10/28/2024,Hardware,"$28,738.02",0.1,"$2,873.80"
Rep_9,South,"$54,040.00",194752,10/28/2024,Support,"$8,676.84",0.05,$433.84
Rep_9,South,"$54,040.00",194752,10/28/2024,Support,"$28,164.69",0.1,"$2,816.47"
Rep_9,South,"$54,040.00",194752,10/28/2024,Support,"$17,302.91",0.07,"$1,211.20"
Rep_9,South,"$54,040.00",194752,10/28/2024,Support,"$11,456.11",0.07,$801.93
Rep_9,South,"$54,040.00",194752,10/28/2024,Software,"$16,478.39",0.07,"$1,153.49"
Rep_9,South,"$54,040.00",194752,10/28/2024,Consulting,"$29,500.81",0.1,"$2,950.08"
Rep_9,South,"$54,040.00",194752,10/28/2024,Consulting,"$17,315.45",0.07,"$1,212.08"
Rep_9,South,"$54,040.00",194752,10/28/2024,Hardware,"$13,218.79",0.07,$925.32
Rep_9,South,"$54,040.00",194752,9/13/2024,Software,"$20,835.02",0.1,"$2,083.50"
Rep_9,South,"$54,040.00",194752,9/13/2024,Consulting,"$11,003.64",0.07,$770.25
Rep_9,South,"$54,040.00",194752,9/13/2024,Consulting,"$6,896.58",0.05,$344.83
Rep_9,South,"$54,040.00",194752,9/13/2024,Consulting,"$8,221.99",0.05,$411.10
Rep_9,South,"$54,040.00",194752,9/13/2024,Software,"$8,201.15",0.05,$410.06
Rep_9,South,"$54,040.00",194752,9/13/2024,Support,"$8,797.57",0.05,$439.88
Rep_9,South,"$54,040.00",194752,9/13/2024,Software,"$8,470.68",0.05,$423.53
Rep_9,South,"$54,040.00",194752,2/4/2024,Consulting,"$21,021.87",0.1,"$2,102.19"
Rep_9,South,"$54,040.00",194752,2/4/2024,Support,"$9,547.00",0.05,$477.35
Rep_9,South,"$54,040.00",194752,2/4/2024,Hardware,"$13,641.68",0.07,$954.92
Rep_9,South,"$54,040.00",194752,2/4/2024,Software,"$27,419.71",0.1,"$2,741.97"
Rep_9,South,"$54,040.00",194752,12/18/2024,Consulting,"$16,849.04",0.07,"$1,179.43"
Rep_9,South,"$54,040.00",194752,12/18/2024,Hardware,"$21,688.94",0.1,"$2,168.89"
Rep_9,South,"$54,040.00",194752,5/22/2024,Consulting,"$9,308.00",0.05,$465.40
Rep_9,South,"$54,040.00",194752,5/22/2024,Consulting,"$9,807.23",0.05,$490.36
Rep_9,South,"$54,040.00",194752,5/22/2024,Hardware,"$6,021.72",0.05,$301.09
Rep_9,South,"$54,040.00",194752,5/22/2024,Hardware,"$9,223.38",0.05,$461.17
Rep_9,South,"$54,040.00",194752,5/22/2024,Consulting,"$11,964.76",0.07,$837.53
Rep_9,South,"$54,040.00",194752,11/1/2024,Software,"$9,425.26",0.05,$471.26
Rep_9,South,"$54,040.00",194752,11/1/2024,Support,"$7,217.56",0.05,$360.88
Rep_9,South,"$54,040.00",194752,11/1/2024,Hardware,"$8,015.90",0.05,$400.80
Rep_9,South,"$54,040.00",194752,11/1/2024,Support,"$16,519.47",0.07,"$1,156.36"
Rep_9,South,"$54,040.00",194752,11/1/2024,Hardware,"$10,158.34",0.07,$711.08
Rep_9,South,"$54,040.00",194752,11/1/2024,Support,"$14,106.75",0.07,$987.47
Rep_9,South,"$54,040.00",194752,11/1/2024,Software,"$17,585.43",0.07,"$1,230.98"
Rep_9,South,"$54,040.00",194752,10/23/2024,Software,"$22,259.87",0.1,"$2,225.99"
Rep_9,South,"$54,040.00",194752,10/23/2024,Software,"$5,982.80",0.05,$299.14
Rep_9,South,"$54,040.00",194752,10/23/2024,Support,"$24,985.26",0.1,"$2,498.53"
Rep_9,South,"$54,040.00",194752,10/23/2024,Hardware,"$20,697.51",0.1,"$2,069.75"
Rep_9,South,"$54,040.00",194752,7/15/2024,Software,"$7,043.98",0.05,$352.20
Rep_9,South,"$54,040.00",194752,7/15/2024,Hardware,"$26,839.47",0.1,"$2,683.95"
Rep_9,South,"$54,040.00",194752,7/15/2024,Software,"$28,021.81",0.1,"$2,802.18"
Rep_9,South,"$54,040.00",194752,7/15/2024,Support,"$6,526.95",0.05,$326.35
Rep_9,South,"$54,040.00",194752,2/22/2024,Consulting,"$11,921.94",0.07,$834.54
Rep_9,South,"$54,040.00",194752,2/22/2024,Consulting,"$25,155.03",0.1,"$2,515.50"
Rep_9,South,"$54,040.00",194752,2/22/2024,Software,"$23,706.49",0.1,"$2,370.65"
Rep_9,South,"$54,040.00",194752,2/22/2024,Hardware,"$9,613.03",0.05,$480.65
Rep_9,South,"$54,040.00",194752,2/22/2024,Support,"$10,233.73",0.07,$716.36
Rep_9,South,"$54,040.00",194752,2/22/2024,Software,"$14,261.80",0.07,$998.33
Rep_9,South,"$54,040.00",194752,2/19/2024,Software,"$17,113.07",0.07,"$1,197.91"
Rep_9,South,"$54,040.00",194752,2/19/2024,Consulting,"$20,456.37",0.1,"$2,045.64"
Rep_9,South,"$54,040.00",194752,2/19/2024,Consulting,"$14,222.84",0.07,$995.60
Rep_9,South,"$54,040.00",194752,2/19/2024,Support,"$16,563.37",0.07,"$1,159.44"
Rep_9,South,"$54,040.00",194752,9/22/2024,Hardware,"$23,686.77",0.1,"$2,368.68"
Rep_9,South,"$54,040.00",194752,9/22/2024,Hardware,"$5,917.08",0.05,$295.85
Rep_9,South,"$54,040.00",194752,9/22/2024,Hardware,"$11,310.92",0.07,$791.76
Rep_9,South,"$54,040.00",194752,9/22/2024,Hardware,"$22,833.74",0.1,"$2,283.37"
Rep_9,South,"$54,040.00",194752,9/22/2024,Support,"$27,380.17",0.1,"$2,738.02"
Rep_9,South,"$54,040.00",194752,9/22/2024,Software,"$17,791.94",0.07,"$1,245.44"
Rep_9,South,"$54,040.00",194752,9/22/2024,Support,"$18,302.84",0.07,"$1,281.20"
Rep_9,South,"$54,040.00",194752,9/22/2024,Support,"$7,679.30",0.05,$383.97
Rep_10,North,"$52,631.00",123986,11/27/2024,Software,"$16,185.31",0.07,"$1,132.97"
Rep_10,North,"$52,631.00",123986,11/27/2024,Support,"$18,315.43",0.07,"$1,282.08"
Rep_10,North,"$52,631.00",123986,11/27/2024,Support,"$11,061.76",0.07,$774.32
Rep_10,North,"$52,631.00",123986,11/27/2024,Hardware,"$11,731.08",0.07,$821.18
Rep_10,North,"$52,631.00",123986,11/27/2024,Hardware,"$14,432.10",0.07,"$1,010.25"
Rep_10,North,"$52,631.00",123986,11/27/2024,Support,"$5,501.78",0.05,$275.09
Rep_10,North,"$52,631.00",123986,11/27/2024,Hardware,"$13,051.98",0.07,$913.64
Rep_10,North,"$52,631.00",123986,11/27/2024,Software,"$10,286.20",0.07,$720.03
Rep_10,North,"$52,631.00",123986,7/1/2024,Consulting,"$13,187.43",0.07,$923.12
Rep_10,North,"$52,631.00",123986,7/1/2024,Software,"$7,994.05",0.05,$399.70
Rep_10,North,"$52,631.00",123986,7/1/2024,Software,"$27,263.18",0.1,"$2,726.32"
Rep_10,North,"$52,631.00",123986,10/16/2024,Hardware,"$19,839.81",0.07,"$1,388.79"
Rep_10,North,"$52,631.00",123986,10/16/2024,Support,"$21,977.56",0.1,"$2,197.76"
Rep_10,North,"$52,631.00",123986,3/26/2024,Software,"$24,729.28",0.1,"$2,472.93"
Rep_10,North,"$52,631.00",123986,3/26/2024,Software,"$17,461.05",0.07,"$1,222.27"
Rep_10,North,"$52,631.00",123986,3/26/2024,Consulting,"$7,173.01",0.05,$358.65
Rep_10,North,"$52,631.00",123986,3/26/2024,Consulting,"$18,427.66",0.07,"$1,289.94"
Rep_10,North,"$52,631.00",123986,3/26/2024,Consulting,"$19,671.03",0.07,"$1,376.97"
Rep_10,North,"$52,631.00",123986,3/26/2024,Hardware,"$23,635.99",0.1,"$2,363.60"
Rep_10,North,"$52,631.00",123986,3/26/2024,Support,"$15,791.49",0.07,"$1,105.40"
Rep_10,North,"$52,631.00",123986,3/26/2024,Consulting,"$8,189.51",0.05,$409.48
Rep_10,North,"$52,631.00",123986,6/18/2024,Hardware,"$12,094.40",0.07,$846.61
Rep_10,North,"$52,631.00",123986,6/18/2024,Hardware,"$14,077.06",0.07,$985.39
Rep_10,North,"$52,631.00",123986,6/18/2024,Support,"$21,147.93",0.1,"$2,114.79"
Rep_10,North,"$52,631.00",123986,6/18/2024,Support,"$19,269.46",0.07,"$1,348.86"
Rep_10,North,"$52,631.00",123986,6/18/2024,Support,"$13,902.42",0.07,$973.17
Rep_10,North,"$52,631.00",123986,11/23/2024,Hardware,"$29,662.88",0.1,"$2,966.29"
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$20,144.37",0.1,"$2,014.44"
Rep_10,North,"$52,631.00",123986,11/23/2024,Hardware,"$10,930.67",0.07,$765.15
Rep_10,North,"$52,631.00",123986,11/23/2024,Consulting,"$7,544.56",0.05,$377.23
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$8,821.48",0.05,$441.07
Rep_10,North,"$52,631.00",123986,11/23/2024,Hardware,"$11,148.94",0.07,$780.43
Rep_10,North,"$52,631.00",123986,11/23/2024,Software,"$9,017.03",0.05,$450.85
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$9,664.18",0.05,$483.21
Rep_10,North,"$52,631.00",123986,11/23/2024,Consulting,"$12,127.38",0.07,$848.92
Rep_10,North,"$52,631.00",123986,11/23/2024,Consulting,"$9,334.34",0.05,$466.72
Rep_10,North,"$52,631.00",123986,8/23/2024,Software,"$27,419.14",0.1,"$2,741.91"
Rep_10,North,"$52,631.00",123986,8/23/2024,Consulting,"$7,005.84",0.05,$350.29
Rep_10,North,"$52,631.00",123986,8/23/2024,Software,"$18,112.78",0.07,"$1,267.89"
Rep_10,North,"$52,631.00",123986,12/1/2024,Consulting,"$15,259.92",0.07,"$1,068.19"
Rep_10,North,"$52,631.00",123986,12/1/2024,Software,"$29,559.47",0.1,"$2,955.95"
Rep_10,North,"$52,631.00",123986,12/1/2024,Support,"$7,800.97",0.05,$390.05
Rep_10,North,"$52,631.00",123986,12/1/2024,Support,"$14,946.39",0.07,"$1,046.25"
Rep_10,North,"$52,631.00",123986,12/1/2024,Support,"$29,236.76",0.1,"$2,923.68"
Rep_10,North,"$52,631.00",123986,12/1/2024,Software,"$26,637.68",0.1,"$2,663.77"
Rep_10,North,"$52,631.00",123986,12/1/2024,Software,"$25,426.80",0.1,"$2,542.68"
Rep_10,North,"$52,631.00",123986,12/1/2024,Consulting,"$11,447.57",0.07,$801.33
Rep_10,North,"$52,631.00",123986,12/1/2024,Support,"$9,272.19",0.05,$463.61
Rep_10,North,"$52,631.00",123986,10/19/2024,Software,"$21,716.08",0.1,"$2,171.61"
Rep_10,North,"$52,631.00",123986,10/19/2024,Hardware,"$28,234.40",0.1,"$2,823.44"
Rep_10,North,"$52,631.00",123986,11/23/2024,Software,"$18,919.07",0.07,"$1,324.33"
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$19,290.32",0.07,"$1,350.32"
Rep_10,North,"$52,631.00",123986,11/23/2024,Consulting,"$11,999.48",0.07,$839.96
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$24,237.32",0.1,"$2,423.73"
Rep_10,North,"$52,631.00",123986,11/23/2024,Hardware,"$9,676.09",0.05,$483.80
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$13,091.98",0.07,$916.44
Rep_10,North,"$52,631.00",123986,11/23/2024,Software,"$15,635.91",0.07,"$1,094.51"
Rep_10,North,"$52,631.00",123986,11/23/2024,Support,"$17,690.26",0.07,"$1,238.32"
Rep_10,North,"$52,631.00",123986,4/17/2024,Consulting,"$11,060.24",0.07,$774.22
Rep_10,North,"$52,631.00",123986,4/17/2024,Software,"$7,870.92",0.05,$393.55
Rep_10,North,"$52,631.00",123986,4/17/2024,Support,"$20,265.50",0.1,"$2,026.55"
Rep_10,North,"$52,631.00",123986,8/9/2024,Consulting,"$12,215.76",0.07,$855.10
Rep_10,North,"$52,631.00",123986,8/9/2024,Consulting,"$19,530.96",0.07,"$1,367.17"
Rep_10,North,"$52,631.00",123986,8/9/2024,Consulting,"$8,859.07",0.05,$442.95
Rep_10,North,"$52,631.00",123986,8/9/2024,Software,"$17,028.50",0.07,"$1,192.00"
Rep_10,North,"$52,631.00",123986,8/9/2024,Consulting,"$18,314.74",0.07,"$1,282.03"
